地區,項目,性別,年齡,數值,資料時間日期,資料週期,郵遞區號,機關代碼,電子郵件,行動電話,市話,縣市別代碼,行政區域代碼,年齡區間
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市石岡區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,6,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,6,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,11,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,14,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,11,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市外埔區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,7,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,8,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大安區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,9,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,18,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,30,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,39,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,16,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,17,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,22,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,21,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,38,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,37,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,20,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,15,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市烏日區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,25~29歲,18,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,30~34歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,35~39歲,31,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,40~44歲,31,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,45~49歲,16,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,50~54歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,55~59歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,60~64歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,65歲以上,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,15~19歲,3,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,20~24歲,11,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,25~29歲,24,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,30~34歲,20,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,25~34歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,35~39歲,39,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,40~44歲,27,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,35~44歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,45~49歲,10,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,50~54歲,5,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,45~54歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,55~59歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,60~64歲,2,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,55~64歲
臺中市大肚區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),女,65歲以上,1,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,65歲以上
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,未滿15歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,未滿15歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,15~19歲,0,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
臺中市龍井區,各區 離婚人數按離婚者性別及年齡分(按發生日期)-離婚人數(單位:人),男,20~24歲,4,2018-01-01T00:00:00,年,407610,387000000A,oddisp@taichung.gov.tw,910289111,(04)22289111,66000,10019000,15~24歲
